gvkey,call_year,call_quarter,transcriptid,n_tokens,net_tone,strong_modality,inverse_hedging
004321,2022,1,2488190,3032,19.12928759894459,5.936675461741425,-5.277044854881266
004321,2022,2,2552669,2842,18.296973961998592,3.518648838845883,-4.2223786066150595
004321,2022,3,2643040,2577,18.23826154443151,6.208769887466046,-6.208769887466046
004321,2022,4,2669371,2101,17.61066158971918,9.995240361732508,-3.8077106139933363
005959,2018,1,1437351,5695,24.056189640035118,4.389815627743634,-6.84811237928007
005959,2018,2,1514961,4691,21.1042421658495,3.6239607759539547,-5.7557024088680455
005959,2018,3,1577018,5712,17.331932773109244,4.726890756302521,-7.878151260504201
005959,2018,4,1643714,5213,11.70151544216382,4.028390562056398,-7.4812967581047385
005959,2019,1,1950383,4263,15.247478301665494,3.0494956603330987,-6.098991320666197
005959,2019,2,1790265,4833,17.380509000620734,3.9313056072832606,-5.58659217877095
005959,2019,3,1846254,5139,11.870013621327107,2.5296750340533176,-7.589025102159954
005959,2019,4,3189707,5325,11.64319248826291,5.258215962441314,-9.2018779342723
005959,2020,1,1998982,4073,0.9820770930518046,6.629020378099681,-4.910385465259023
005959,2020,2,2092244,4342,8.521418701059421,4.375863657300783,-9.212344541685859
005959,2020,3,2482986,5522,8.692502716407098,5.432814197754437,-8.873596522998914
005959,2020,4,2194812,4750,13.894736842105262,4.842105263157895,-8.0
005959,2021,1,2304827,2901,23.784901758014477,1.723543605653223,-6.204756980351603
005959,2021,2,2362623,4908,17.929910350448246,2.444987775061125,-3.667481662591687
005959,2021,3,2423464,6018,19.940179461615156,3.9880358923230306,-8.97308075772682
005959,2021,4,2481803,5493,15.838339705079191,4.733296923357,-5.461496450027307
005959,2022,1,2552685,4489,26.286478057473825,3.787034974381822,-6.905769659166852
005959,2022,2,2613910,4318,27.79064381658175,3.0106530801296896,-7.874015748031496
005959,2022,3,2672126,4408,24.727767695099818,3.629764065335753,-5.671506352087114
006216,2018,1,1382431,5420,24.723247232472325,3.874538745387454,-3.321033210332103
006216,2018,2,1453925,5116,27.56059421422987,4.691164972634871,-3.127443315089914
006216,2018,3,1537679,4883,25.18943272578333,4.095842719639566,-5.9389719434773705
006216,2018,4,1612816,4609,27.554784118029943,3.9054024734215664,-5.641136906053374
006216,2019,1,1649252,3838,20.844189682126107,7.034914017717561,-3.3871808233454925
006216,2019,2,1732006,4449,29.220049449314452,4.9449314452686,-3.5963137783771635
006216,2019,3,1793355,5624,27.027027027027025,4.4452347083926025,-3.5561877667140824
006216,2019,4,1876283,3913,25.555839509327882,6.133401482238692,-5.622284692052134
006216,2020,1,1900957,2338,19.67493584260051,3.4217279726261762,-4.277159965782721
006216,2020,2,2005633,3423,8.764241893076248,4.382120946538124,-7.3035349108968735
006216,2020,3,2080199,3013,19.249917026219713,2.3232658479920345,-3.9827414537006307
006216,2020,4,2180683,1943,14.410705095213588,5.661348430262481,-3.602676273803397
006216,2021,1,2244104,2602,19.21598770176787,3.4588777863182165,-2.3059185242121445
006216,2021,2,2301619,2223,14.84480431848853,2.699055330634278,-4.9482681061628435
006216,2021,3,2391452,2034,14.257620452310718,4.424778761061947,-3.4414945919370696
006216,2021,4,2447698,1448,9.668508287292818,2.0718232044198897,-4.834254143646409
006216,2022,1,2487853,2100,20.0,1.9047619047619047,-3.8095238095238093
006216,2022,2,2551380,1627,9.21942224953903,1.2292562999385372,-3.6877688998156115
006216,2022,3,2610947,1814,24.807056229327454,3.8588754134509373,-8.820286659316428
006216,2022,4,2695376,1054,8.538899430740038,3.795066413662239,-4.743833017077799
006304,2018,2,1374662,1814,12.679162072767365,4.961411245865491,-3.8588754134509373
006304,2018,3,1441638,2730,12.087912087912088,4.029304029304029,-5.86080586080586
006304,2018,4,1524592,2535,20.512820512820515,5.128205128205129,-5.522682445759369
006304,2019,1,1586106,2113,12.304779933743493,3.7860861334595364,-5.679129200189305
006304,2019,2,1642458,1165,13.733905579399142,4.291845493562231,-1.7167381974248928
006304,2019,3,1729747,1915,15.14360313315927,3.655352480417755,-5.221932114882507
006304,2019,4,1800271,2561,17.57126122608356,3.1237797735259663,-9.3713393205779
006304,2020,1,1851915,2713,24.327312937707337,7.003317360855142,-6.634721710283818
006304,2020,2,1904670,3232,18.564356435643564,4.022277227722772,-5.25990099009901
006304,2020,3,2001247,3363,11.894142134998514,8.028545941123996,-8.325899494498959
006304,2020,4,2109110,4130,17.675544794188863,3.1476997578692494,-4.842615012106537
006304,2021,1,2154361,2713,23.59012163656469,3.6859565057132326,-6.634721710283818
006304,2021,2,2190464,2970,21.54882154882155,2.6936026936026938,-4.7138047138047146
006304,2021,3,2263845,5083,14.558331693881565,5.311823726145977,-6.49222899862286
006304,2021,4,2357105,3623,12.144631520839082,3.3121722329561134,-5.520287054926856
006304,2022,1,2442929,3232,10.82920792079208,5.25990099009901,-5.569306930693069
006304,2022,2,2484902,3927,13.750954927425518,2.546473134708429,-5.347593582887701
006304,2022,3,2551755,3514,14.797951052931133,2.5611838360842345,-4.837791690381332
006304,2022,4,2608372,1689,-1.1841326228537596,3.552397868561279,-5.328596802841918
006435,2018,1,1434104,2753,7.628042135851798,4.358881220486742,-11.623683254631311
006435,2018,2,1506840,2937,8.85257065032346,3.404834865509023,-10.214504596527068
006435,2018,3,1574328,1172,5.972696245733789,3.4129692832764507,-14.505119453924916
006435,2019,1,1702682,3920,32.90816326530612,2.5510204081632653,-10.204081632653061
006435,2019,2,1778035,4903,32.021211503161325,3.4672649398327553,-9.17805425249847
006435,2019,3,1837795,4282,28.724894908921065,1.4012143858010275,-6.071929005137786
006435,2019,4,1894310,2715,32.41252302025783,3.314917127071823,-8.839779005524862
006435,2020,1,2013756,6034,13.092475969506133,8.949287371561153,-10.109380178985749
006435,2020,2,2077115,5303,15.085800490288516,3.5828776164435228,-9.428625306430323
006435,2020,3,2147912,3462,26.28538417099942,1.4442518775274407,-7.510109763142692
006435,2020,4,2181013,4811,15.173560590313864,6.651423820411557,-5.819995842860112
006435,2021,1,2256489,3269,13.765677577240748,6.4239828693790155,-8.259406546344449
006435,2021,2,2350531,5930,10.623946037099495,3.8785834738617204,-12.31028667790894
006435,2021,3,2449242,4209,17.343787122832026,4.989308624376337,-10.216203373722974
006435,2021,4,2477822,3640,18.956043956043956,5.21978021978022,-8.791208791208792
006435,2022,1,2541923,3314,19.31200965600483,4.224502112251057,-8.147254073627037
006435,2022,2,2604406,3945,16.983523447401776,1.0139416983523448,-8.61850443599493
006435,2022,3,2662628,4671,7.921216013701563,2.354956112181546,-7.278955255833869
007343,2018,2,1423783,4007,18.46768155727477,6.239081607187423,-5.490391814324932
007343,2018,3,1493711,3753,21.849187316813214,6.661337596589395,-3.4638955502264857
007343,2018,4,1560246,4227,19.162526614620297,9.9361249112846,-3.075467234445233
007343,2019,1,1633629,4445,18.89763779527559,10.573678290213723,-3.824521934758155
007343,2019,2,1692312,4022,16.658378915962206,11.188463451019393,-2.9835902536051715
007343,2019,3,3029007,4367,15.113350125944583,9.159606136936112,-6.182734142431875
007343,2019,4,1829379,4147,13.74487581384133,8.922112370388232,-7.475283337352303
007343,2020,1,1887272,4915,17.497456765005087,9.562563580874873,-6.307222787385554
007343,2020,2,1947501,5051,11.680855276182934,6.929320926549198,-7.72124331815482
007343,2020,3,2035816,5286,13.242527430949679,6.242905788876278,-6.999621642073402
007343,2020,4,2141238,4443,20.48165653837497,10.35336484357416,-6.302048165653837
007343,2021,1,2232450,4623,19.684187756867836,9.950248756218905,-6.056673155959333
007343,2021,2,2245629,4494,18.914107699154428,6.008010680907877,-7.565643079661772
008543,2020,1,2020127,6718,2.0839535576064305,3.870199464126228,-9.377791009228938
008543,2020,2,2088577,6696,12.69414575866189,6.272401433691757,-9.408602150537636
008543,2020,3,2154565,5195,10.009624639076034,6.544754571703561,-10.779595765158806
008543,2020,4,2252343,5627,18.66003198862627,3.1988626266216458,-5.509152301403946
008543,2021,1,2263308,5057,6.723353767055567,4.943642475776152,-6.52560806802452
008543,2021,2,2354422,4179,6.221584111031347,4.0679588418281885,-9.093084469968892
008543,2021,3,2415679,2610,9.578544061302683,1.5325670498084292,-8.045977011494253
008543,2021,4,2478873,4170,6.235011990407674,2.3980815347721824,-7.194244604316547
008543,2022,1,2546439,3123,4.1626641050272175,3.8424591738712772,-8.005123278898495
008543,2022,2,2608197,3890,13.881748071979434,5.3984575835475574,-9.511568123393316
008543,2022,3,2665409,4182,17.694882831181253,6.456241032998565,-11.7168818747011
009777,2018,3,1394200,1684,18.40855106888361,6.532066508313539,-5.344418052256532
009777,2018,4,1486603,3914,19.417475728155342,6.898313745528871,-4.598875830352581
009777,2019,1,1547225,1917,17.21439749608764,9.389671361502348,-7.82472613458529
009777,2019,2,1621824,2891,8.647526807333103,6.572120373573158,-6.226219301279834
009777,2019,3,1670050,2009,22.896963663514185,6.470881035340965,-2.986560477849676
009777,2019,4,1757957,3083,25.624391826143366,8.433344145313006,-1.9461563412260783
009777,2020,1,1812946,4382,8.900045641259698,7.987220447284344,-6.3897763578274756
009777,2020,2,1876247,3962,14.891468955073195,8.076728924785462,-5.552751135790005
009777,2020,3,1932721,3166,14.845230574857865,6.948831332912192,-6.632975363234365
009777,2020,4,2024033,5047,11.293837923518923,8.718050326926887,-7.925500297206262
009777,2021,1,2117168,3047,14.112241549064654,7.548408270429931,-7.548408270429931
009777,2021,2,2152757,3513,14.802163393111302,8.255052661542841,-7.401081696555651
009777,2021,3,2223596,2845,20.38664323374341,5.975395430579965,-2.81195079086116
009777,2021,4,2308858,3624,16.83222958057395,7.450331125827815,-4.690949227373069
009777,2022,1,2399736,1675,14.328358208955223,10.746268656716417,-5.3731343283582085
009777,2022,2,2447615,2654,3.391107761868877,4.898266767143934,-13.187641296156745
009777,2022,3,2533262,1399,16.440314510364544,10.72194424588992,-5.718370264474625
009777,2022,4,2585831,1814,18.191841234840133,5.512679162072768,-4.410143329658214
010867,2018,1,1445573,1933,19.141231246766683,2.586652871184687,-2.0693222969477496
010867,2018,2,1504079,2477,14.937424303593057,3.6334275333064188,-4.037141703673798
010867,2018,3,1582436,3633,11.010184420589045,7.7071290944123305,-7.7071290944123305
010867,2018,4,1641049,2365,23.67864693446089,3.382663847780127,-5.073995771670191
010867,2019,1,1701786,1657,6.035003017501509,4.828002414001207,-4.224502112251057
010867,2019,2,1774099,1538,9.752925877763328,3.901170351105331,-3.901170351105331
010867,2019,3,1834892,2734,6.217995610826628,3.65764447695684,-5.852231163130944
010867,2019,4,1894296,2918,11.651816312542838,5.483207676490747,-4.797806716929403
010867,2020,1,2014349,2124,7.532956685499058,7.532956685499058,-6.120527306967984
010867,2020,2,2086019,2373,7.585335018963338,4.635482511588706,-5.899705014749262
010867,2020,3,2162931,2596,25.423728813559322,5.3929121725731894,-3.466872110939908
010867,2020,4,2189437,2652,15.83710407239819,4.147812971342383,-3.770739064856712
010867,2021,1,2255430,3620,16.022099447513813,5.801104972375691,-6.077348066298343
010867,2021,2,2351760,1980,6.565656565656566,2.0202020202020203,-5.050505050505051
010867,2021,3,2408980,2367,10.984368398817068,4.224757076468103,-3.802281368821293
010867,2021,4,2475309,3422,12.857977790765634,2.9222676797194627,-5.260081823495033
010867,2022,1,2551148,3716,4.3057050592034445,3.2292787944025836,-3.4983853606027986
010867,2022,2,2602292,3289,9.729401033748859,3.6485253876558223,-5.776831863788385
010867,2022,3,2659851,2334,11.568123393316196,1.713796058269066,-6.426735218508997
011259,2021,1,2010929,4346,3.6815462494247586,3.2213529682466637,-8.97376898297285
011259,2021,2,2101957,3147,10.80394026056562,4.448681283762314,-5.40197013028281
011259,2021,3,2144572,3069,17.26946888237211,6.842619745845552,-3.5842293906810037
011259,2021,4,2250164,9505,13.361388742766964,7.785376117832719,-4.629142556549184
011259,2022,1,2290563,2955,19.289340101522843,3.3840947546531304,-0.676818950930626
011259,2022,2,2379931,3329,16.22108741363773,3.0039050765995796,-4.806248122559327
011259,2022,3,2441023,3500,19.428571428571427,3.4285714285714284,-4.0
011259,2022,4,2497512,3777,21.71035213132115,3.7066454858353186,-3.9714058776806986
027786,2018,1,1449300,1280,47.65625,5.46875,-4.6875
027786,2018,2,1525484,1915,37.0757180156658,9.921671018276763,-14.62140992167102
027786,2018,3,1594202,2181,32.09536909674461,10.087116001834021,-5.960568546538285
027786,2018,4,1675918,2496,34.05448717948718,6.810897435897436,-4.807692307692308
027786,2019,1,1750077,1881,49.973418394471025,4.253056884635832,-9.037745879851144
027786,2019,2,1800277,2253,37.28362183754993,12.427873945849978,-7.1016422547714155
027786,2019,3,1870821,2461,22.348638764729785,6.095083299471759,-11.377488825680617
027786,2019,4,1931905,2786,23.689877961234743,7.178750897343862,-8.614501076812633
027786,2021,1,2282575,3396,9.128386336866901,7.067137809187279,-3.5335689045936394
027786,2021,2,2373344,2710,20.66420664206642,8.118081180811808,-3.321033210332103
027786,2022,1,2555563,3237,8.958912573370405,6.487488415199259,-10.503552672227372
027786,2022,2,2613721,3813,23.341201153947026,10.22816679779701,-6.818777865198007
027786,2022,3,2671815,3286,7.608034083992695,7.608034083992695,-9.433962264150942
028180,2019,2,1781418,1889,5.293806246691371,4.235044997353097,-8.470089994706195
028180,2019,3,1840563,2219,22.53267237494367,5.8584948174853535,-5.8584948174853535
028180,2019,4,1904449,2919,6.509078451524495,7.536827680712573,-1.7129153819801302
028180,2020,1,2014722,2789,-3.2269630692004303,5.019720329867336,-7.171029042667623
028180,2020,2,2079975,3381,9.760425909494232,3.8450162673765163,-12.718130730553092
028180,2020,3,2168748,3197,10.322177040975914,4.066312167657179,-7.507037847982483
028180,2020,4,2206607,3296,11.529126213592232,4.24757281553398,-9.405339805825243
028180,2021,1,2263158,2977,21.83406113537118,4.7027208599261,-9.4054417198522
028180,2021,2,2387674,2864,20.600558659217878,5.935754189944134,-8.379888268156424
028180,2021,3,2416030,3440,7.267441860465117,2.616279069767442,-9.883720930232558
028180,2021,4,2490928,3388,17.70956316410862,4.7225501770956315,-7.969303423848878
028180,2022,1,2546645,3241,9.564949089787103,7.096575131132367,-8.947855600123418
028180,2022,2,2608177,3092,10.996119016817593,5.174644243208279,-6.144890038809831
028180,2022,3,2665916,2497,21.22547056467761,4.004805766920304,-9.611533840608729
029736,2018,1,1444552,2049,13.66520253782333,7.320644216691069,-8.296730112249879
029736,2018,2,1520419,1911,14.65201465201465,5.2328623757195185,-8.895866038723181
029736,2018,3,1580477,1878,17.03940362087327,4.259850905218317,-6.3897763578274756
029736,2018,4,1646640,1841,15.752308527973927,5.975013579576317,-10.320478001086366
029736,2019,1,1708911,1137,22.867194371152152,2.638522427440633,-7.915567282321899
029736,2019,2,1789000,1280,21.09375,0.78125,-8.59375
029736,2019,3,1842044,3326,25.255562236921225,3.307276007215875,-6.313890559230306
029736,2019,4,1899398,1299,23.864511162432642,7.698229407236336,-10.007698229407236
029736,2020,1,2014662,4935,7.90273556231003,3.4447821681864235,-5.268490374873354
029736,2020,2,2084552,6831,15.663885229102618,5.270092226613965,-4.977309325135412
029736,2020,3,2116507,6207,21.588529080070888,3.2221685194135654,-4.67214435314967
029736,2020,4,2252782,5584,15.04297994269341,5.909742120343839,-3.044412607449857
029736,2021,1,2255853,4672,19.263698630136986,2.5684931506849313,-2.9965753424657535
029736,2021,2,2347635,5288,17.77609682299546,2.83661119515885,-6.9969742813918305
029736,2021,3,2409151,4856,17.71004942339374,1.8533772652388798,-3.500823723228995
029736,2021,4,2479269,9054,18.334437817539207,4.52838524409101,-3.4239010382151536
029736,2022,1,2541167,4374,19.89026063100137,4.343850022862369,-5.486968449931413
029736,2022,2,2602388,4827,21.752641392169046,4.764864304951315,-4.764864304951315
029736,2022,3,2660014,4842,16.52209830648492,6.815365551425031,-4.337050805452292
031846,2018,3,1423810,4744,18.54974704890388,6.112984822934233,-4.4266441821247895
031846,2018,4,1493415,5909,20.64647148417668,2.8769673379590457,-8.123201895413775
031846,2019,1,1560648,3686,30.656538252848613,2.9842647856755287,-4.3407487791644055
031846,2019,2,1635004,4804,28.51790174854288,7.077435470441299,-2.289758534554538
031846,2019,3,1692678,4176,34.24329501915709,4.07088122605364,-5.507662835249042
031846,2019,4,1765536,4597,18.92538612138351,4.3506634761801175,-6.308462040461171
031846,2020,1,1832062,4835,20.062047569803514,5.584281282316443,-6.825232678386763
031846,2020,2,1887278,6287,22.10911404485446,6.044218228089709,-5.0898679815492285
031846,2020,3,1945837,2364,2.5380710659898478,5.499153976311337,-8.460236886632826
031846,2020,4,2036701,7310,14.363885088919288,6.429548563611491,-7.7975376196990425
031846,2021,1,2136019,6780,17.256637168141594,6.1946902654867255,-6.489675516224189
031846,2021,2,2164849,6762,19.66873706004141,4.436557231588288,-5.175983436853002
031846,2021,3,2242321,4392,21.174863387978142,6.602914389799635,-8.19672131147541
031846,2021,4,2377446,3625,20.689655172413794,4.413793103448276,-7.724137931034482
031846,2022,1,2400565,2211,17.639077340569877,5.4274084124830395,-9.045680687471732
031846,2022,2,2479310,3096,15.82687338501292,9.043927648578812,-5.4909560723514215
031846,2022,3,2530634,4479,15.405224380442064,8.037508372404556,-7.367716008037509
031846,2022,4,2592299,5358,13.997760358342665,5.9723777528928705,-7.278835386338186
064166,2018,1,1433251,4671,16.912866623849283,4.281738385784629,-8.349389852280027
064166,2018,2,1506732,4698,17.667092379736058,5.5342699020859945,-4.895700297999149
064166,2018,3,1575413,4166,24.963994239078254,6.9611137782045125,-6.00096015362458
064166,2018,4,1660094,3409,19.653857436198297,9.386916984452919,-9.386916984452919
064166,2019,1,1703158,3878,19.597730789066528,9.798865394533264,-6.704486848891181
064166,2019,2,1778134,4243,16.026396417629037,8.248880509073768,-6.363422106999764
064166,2019,3,1837724,3978,18.350930115635997,7.290095525389643,-5.781799899446958
064166,2019,4,1899913,5200,19.80769230769231,6.346153846153847,-7.307692307692308
064166,2020,1,2013540,5750,2.782608695652174,8.521739130434783,-11.826086956521738
064166,2020,2,2085815,5016,4.186602870813397,9.370015948963317,-12.161084529505583
064166,2020,3,2161664,4903,10.80970834183153,5.3028757903324495,-7.954313685498674
064166,2020,4,2251880,4626,15.996541288370082,9.511456982274103,-8.862948551664505
064166,2021,1,2255621,4334,5.9990770650669125,7.383479464697738,-7.383479464697738
064166,2021,2,2350557,3411,15.8311345646438,3.224860744649663,-12.019935502785108
064166,2021,3,2409008,3441,17.72740482417902,2.615518744551003,-9.29962220284801
064166,2021,4,2484611,7163,15.635906742984782,6.8407092000558425,-7.957559681697612
064166,2022,1,2558438,3883,26.268349214524854,4.378058202420809,-5.4081895441668815
064166,2022,2,2602225,2305,6.507592190889371,4.7722342733188725,-9.544468546637745
064166,2022,3,2659728,1333,12.753188297074269,12.003000750187548,-6.751687921980496
002285,2018,1,1436438,5347,21.694408079296803,3.553394426781373,-4.488498223302787
002285,2018,2,1508387,6478,15.436863229391786,3.0873726458783572,-3.550478542760111
002285,2018,3,1576914,6279,20.06688963210702,4.61856983596114,-3.185220576524924
002285,2018,4,1643708,6306,17.760862670472566,4.4402156676181415,-4.915953060577229
002285,2019,1,1751027,6502,13.380498308212859,8.612734543217472,-3.229775453706552
002285,2019,2,1830979,7432,11.302475780409042,7.534983853606028,-7.265877287405813
002285,2019,3,1839335,6599,8.486134262767086,10.153053492953477,-6.061524473405061
002285,2020,1,2018563,5523,-4.345464421510049,11.950027159152635,-12.49321021184139
002285,2020,2,2088615,4286,2.099860009332711,10.965935604293048,-8.63275781614559
002285,2020,3,2153184,4471,4.4732721986132855,13.419816595839857,-10.735853276671886
002285,2020,4,2182400,4800,10.625,11.666666666666668,-8.541666666666668
002285,2021,1,2260997,5044,13.679619349722442,9.119746233148295,-6.740681998413957
002285,2021,2,2353071,7102,15.770205575894115,9.715573078006196,-8.589129822585187
002285,2021,3,2414339,5728,11.696927374301676,7.157821229050279,-9.078212290502794
002285,2021,4,2477775,3487,8.316604531115573,8.02982506452538,-7.4562661313449965
002285,2022,1,2544975,4151,8.431703204047217,8.913514815707059,-6.745362563237774
002285,2022,2,2640862,3641,8.788794287283713,10.711343037627024,-8.23949464432848
002285,2022,3,2663948,3845,7.542262678803642,7.542262678803642,-9.362808842652797
111864,2018,1,1487047,2736,11.330409356725147,2.9239766081871346,-5.116959064327485
111864,2018,2,1533179,2378,9.251471825063078,2.1026072329688814,-2.1026072329688814
111864,2018,3,1589585,2384,13.003355704697986,6.291946308724833,-5.033557046979865
111864,2018,4,1649749,3214,13.067828251400126,8.400746733042938,-5.289359054138146
111864,2019,1,1724313,4077,23.05616875153299,10.301692420897718,-3.924454255580083
111864,2019,2,1813241,5762,17.702186740715028,8.330440819160014,-3.471017007983339
111864,2019,3,1849597,5124,11.124121779859484,8.97736143637783,-4.68384074941452
111864,2019,4,1902349,4579,13.54007425202009,8.735531775496833,-3.712601004586154
111864,2020,1,2204947,4795,8.342022940563087,12.721584984358707,-6.256517205422314
111864,2020,2,2078216,5563,15.099766313140393,8.808197015998562,-4.13445982383606
111864,2020,3,2154312,6161,12.984905047881838,8.764810907320241,-5.843207271546827
111864,2020,4,2190414,5147,14.37730716922479,7.382941519331649,-4.662910433262095
111864,2021,1,2271524,5643,2.303739145844409,5.493531809321284,-7.974481658692185
111864,2021,2,2353461,4556,14.705882352941176,4.389815627743634,-3.072870939420544
111864,2021,3,2414929,4879,9.223201475712237,6.148800983808157,-3.4843205574912894
111864,2021,4,2483399,4876,15.586546349466776,5.3322395406070555,-5.537325676784249
111864,2022,1,2554460,5275,10.805687203791468,6.635071090047393,-6.635071090047393
111864,2022,2,2606122,4192,15.028625954198473,3.816793893129771,-7.156488549618321
111864,2022,3,2672899,4635,2.373247033441208,6.256742179072276,-6.68824163969795
002136,2019,1,1702447,2844,25.31645569620253,13.0098452883263,-0.7032348804500703
002136,2019,2,1790843,4601,14.127363616605086,7.38969789176266,-4.129537057161487
002136,2019,3,1841852,4393,21.85294787161393,7.511950830867289,-2.5039836102890964
002136,2019,4,2105098,4262,16.89347724073205,10.08916001877053,-1.642421398404505
002136,2020,1,2987703,4472,11.851520572450804,8.050089445438282,-4.472271914132379
002136,2020,2,2086743,4527,16.1254694057875,8.614976805831677,-1.104484205875856
002136,2020,3,2148419,4567,15.765272607838844,7.006787825706152,-1.5327348368732208
002136,2020,4,2251204,4150,20.0,10.36144578313253,-3.855421686746988
002136,2021,1,2254550,4056,20.463510848126234,6.16370808678501,-3.451676528599606
002136,2021,2,2348697,3596,24.74972191323693,10.011123470522802,-4.171301446051167
002136,2021,3,2408165,4256,18.796992481203006,8.223684210526315,-1.8796992481203008
002136,2021,4,2476851,4401,20.222676664394456,12.269938650306749,-3.181095205635083
002136,2022,1,2549604,4181,17.459937813920114,13.633102128677349,-3.1093039942597462
002136,2022,2,2603013,4701,17.230376515634973,10.21059349074665,-4.679855349925548
002136,2022,3,2660853,4103,18.03558371922983,9.748964172556665,-1.4623446258834998
140541,2018,2,1381594,4702,26.3717566992769,3.4028073160357293,-4.0408336877924285
140541,2018,3,1446364,4835,21.509824198552224,3.9296794208893484,-2.0682523267838677
140541,2018,4,1544082,2582,22.850503485670025,3.4856700232378004,-3.872966692486445
140541,2019,1,1591933,5232,29.051987767584098,4.587155963302752,-3.4403669724770642
140541,2019,2,1651841,6801,21.1733568592854,4.852227613586237,-3.675930010292604
140541,2019,3,1739359,6286,27.521476296531976,4.295259306395163,-3.6589245943366207
140541,2019,4,1807994,5872,25.71525885558583,4.4277929155313345,-4.598092643051771
140541,2020,1,1857650,4318,13.200555812876331,4.863362667901806,-4.863362667901806
140541,2020,2,1908456,4998,20.80832332933173,6.802721088435374,-7.202881152460984
140541,2020,3,3080571,4331,14.084507042253522,9.004848764719464,-7.1577003001616255
140541,2021,1,2158505,5202,27.10495963091119,4.421376393694733,-2.306805074971165
140541,2021,2,2191852,5840,28.253424657534246,3.4246575342465753,-3.0821917808219177
140541,2021,3,2272519,5602,29.810781863620136,3.391645840771153,-3.5701535166012137
140541,2021,4,2382466,4131,29.77487291212781,0.9682885499878964,-4.599370612442508
140541,2022,1,2435252,4079,32.36087276293209,1.9612650159352782,-1.2257906349595489
140541,2022,2,2493732,5234,29.80512036683225,1.5284677111196026,-3.8211692777990063
140541,2022,3,2565247,4711,23.986414773933348,1.0613457864572278,-3.6085756739545745
140541,2022,4,2634382,4989,25.856885147324114,2.2048506714772502,-3.2070555221487274
004818,2018,1,1451346,4960,9.274193548387096,4.637096774193548,-5.241935483870967
004818,2018,2,1567075,4034,8.924144769459595,4.214179474467031,-8.180466038671295
004818,2018,3,1596343,2832,9.533898305084746,4.590395480225989,-6.3559322033898304
004818,2018,4,1667177,4236,16.525023607176582,4.485363550519358,-6.610009442870632
004818,2019,1,1724292,1972,4.056795131845842,6.085192697768763,-7.606490872210953
004818,2019,2,1794216,3560,1.404494382022472,6.741573033707866,-11.797752808988765
004818,2019,3,1850016,2920,8.561643835616438,5.136986301369863,-9.246575342465754
004818,2019,4,1919032,2268,7.936507936507936,5.291005291005291,-7.054673721340388
004818,2021,1,2275733,3851,8.309529992209816,7.270838743183589,-4.414437808361464
004818,2021,2,2367377,4663,11.366073343341197,3.0023589963542783,-7.934805918936307
004818,2021,3,2427400,4359,12.388162422573986,3.211745813259922,-4.35879788942418
004818,2021,4,2501975,3687,13.561160835367508,5.695687550854354,-5.9669107675617035
004818,2022,1,2557644,3537,15.83262651964942,3.3927056827820183,-3.958156629912355
004818,2022,2,2621366,4187,6.4485311679006445,6.209696680200621,-7.40386911870074
004818,2022,3,2717141,3549,2.2541561003099466,5.635390250774867,-6.480698788391097
143357,2018,2,1423439,3212,19.925280199252803,5.915317559153176,-5.292652552926526
143357,2018,3,1495978,3435,21.834061135371176,5.240174672489083,-4.075691411935953
143357,2018,4,1563682,3165,16.74565560821485,4.107424960505529,-8.846761453396525
143357,2019,1,1635385,3058,12.09941137998692,1.9620667102681493,-5.886200130804448
143357,2019,2,1694792,3967,8.570708343836653,5.545752457776658,-5.545752457776658
143357,2019,3,1768176,3285,18.2648401826484,6.0882800608828,-3.95738203957382
143357,2020,1,1886923,4111,22.378983215762588,3.8919970810021893,-2.675747993189005
143357,2020,2,1943288,4615,8.234019501625136,5.200433369447454,-6.2838569880823405
143357,2020,3,2072126,4897,7.555646314069838,3.06309985705534,-4.288339799877476
143357,2020,4,2204928,3524,11.350737797956867,4.256526674233825,-4.540295119182747
143357,2021,1,2204923,3519,18.186984938903098,4.5467462347257745,-4.262574595055414
143357,2021,2,2239525,4274,17.547964436125408,4.445484323818437,-3.9775386055217594
143357,2021,3,2326904,3581,17.592851158894163,5.026528902541189,-5.305780508237922
143357,2021,4,2400506,4248,15.536723163841806,5.414312617702448,-4.943502824858757
143357,2022,1,2464407,4066,14.756517461878996,2.951303492375799,-3.9350713231677323
143357,2022,2,3001973,4685,14.08751334044824,5.3361792956243335,-5.976520811099253
143357,2022,3,2592285,4472,14.311270125223613,5.813953488372093,-3.5778175313059033
143357,2022,4,2650368,3797,17.382143797735054,8.691071898867527,-4.740584672109561
001300,2018,1,1434481,3390,13.569321533923304,5.3097345132743365,-7.374631268436578
001300,2018,2,1505006,3941,18.269474752600864,5.328596802841918,-5.328596802841918
001300,2018,3,1573641,4610,18.655097613882862,4.7722342733188725,-7.375271149674621
001300,2018,4,1647169,4668,19.92287917737789,5.784061696658098,-7.926306769494429
001300,2019,1,1701777,4113,15.074155117918794,3.8901045465596886,-8.266472161439339
001300,2019,2,1774097,4297,12.799627647195717,4.188969048173144,-12.334186641843147
001300,2019,3,1836420,3282,23.76599634369287,4.570383912248628,-9.750152346130408
001300,2019,4,1901654,2908,17.1939477303989,1.031636863823934,-8.940852819807429
001300,2020,1,1981650,5421,-2.951484965873455,7.932115845784911,-10.330197380557093
001300,2020,2,2090264,4412,8.386219401631912,5.666364460562103,-11.106074342701723
